track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_album_release_year,track_album_release_decade
23mnIH4CZemgZgkyb0W1cC,Body Parts,Raphael Saadiq,33,2Dfk3iSj303wZD28aXq5ov,Instant Vintage,2002-01-01,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.809,0.457,1,-7.678,1,0.0466,0.0486,0.00345,0.37,0.623,96.331,229600,2002,2000s
4ZxH5B7JMRjNbHRm47AzUy,"Where You Are, Pt. 2 (Is Where I Wanna Be)",Donell Jones,27,5L5nD7OgxeVH86DQMQb0Pf,The Best of Donell Jones,2007-09-25,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.585,0.311,0,-11.558,0,0.0403,0.59,0.0,0.272,0.385,125.936,229747,2007,2000s
34XO9RwPMKjbvRry54QzWn,You Don't Have To Hurt No More,Mint Condition,33,0icrnGdjJUtR1N4BpJ3UgM,The Best Of Mint Condition 20th Century Masters The Millennium Collection,2006-01-01,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.769,0.449,8,-6.757,0,0.0282,0.0717,5.25e-05,0.0851,0.481,113.89,323027,2006,2000s
4tnxaszwEXGQSow1888pVN,My Soul Ain't For Sale feat. Raheem Devaughn,DJ Jazzy Jeff,0,3cqZUlbPMPTMuCR5UpxODZ,The Return Of The Magnificent,2007-05-07,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.655,0.841,7,-4.79,1,0.17,0.274,0.0,0.0429,0.809,91.936,311907,2007,2000s
5KGlx7rfcjhVGtqkZpIxe2,My Peoples feat. Raheem,DJ Jazzy Jeff,0,214gmD1w7PztybM4R1fK6S,My People,2003-02-10,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.757,0.65,7,-7.029,1,0.279,0.272,2.6e-06,0.511,0.875,90.003,249240,2003,2000s
6IfE60JXZtq2rHvEjsyvpR,We Live In Philly (featuring Jill Scott),DJ Jazzy Jeff,0,4ma9MaJkpnxMSvKLsRl51C,The Beat Generation 10th Anniversary Collection - Mixed And Compiled By Dj Spinna & Mr Thing,2008,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.694,0.744,2,-8.061,1,0.165,0.134,4.68e-06,0.159,0.492,94.012,394000,2008,2000s
1QGO7udymj4xp6w8jbpiF8,Get to Know Ya,Maxwell,48,3Ul8Nyuzr2AEwE8iSrQepC,Now,2001-08-14,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.761,0.644,7,-6.498,1,0.0531,0.239,0.0989,0.052,0.917,101.015,262440,2001,2000s
7iNGGLUS7x4RA6IM0De2R9,W/As My Girl,Maxwell,36,3Ul8Nyuzr2AEwE8iSrQepC,Now,2001-08-14,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.673,0.456,4,-10.079,0,0.0384,0.12,0.00373,0.0794,0.32,83.08,191587,2001,2000s
1PB9jyumBYH6jbVpzr3DSs,Late Night Rendezvous,Carl Thomas,0,6CXHCTbUEwySCQO6tTA0MI,So Much Better,2007-05-30,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.464,0.465,0,-8.162,1,0.051,0.28,0.0,0.167,0.448,63.14,230093,2007,2000s
2rgUf9rK2lGJeA4crG4Tq0,Me and My B*tch,Jaheim,36,10NYla7wqjbdNXNExgtRGa,Still Ghetto,2002-11-05,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.783,0.516,8,-8.921,0,0.491,0.292,0.0,0.374,0.741,77.021,199333,2002,2000s
2PKiB1i2DwG2npY2xxjLnE,I'm Cheatin',Dwele,37,1VW9ltXjlRK43xOXS3l0VE,Sketches Of A Man,2008-06-24,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.746,0.457,3,-7.532,0,0.049,0.708,3.7e-06,0.202,0.467,92.025,222800,2008,2000s
1TlEEopIktdAi8oWRf9Qx6,I Think I Love You,Dwele,38,09idklQr5JtTTVoBtfn1XN,Some Kinda...,2005-01-01,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.549,0.491,0,-9.537,1,0.127,0.111,1.46e-05,0.0564,0.728,203.818,221987,2005,2000s
1Ge8R2h7W0IlaAHl6Q2kM3,Best Friend,Ledisi,31,0CMYJkOIYIZjo6wCJtlZNq,Lost And Found,2007-01-01,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.774,0.562,7,-6.225,1,0.331,0.142,0.0,0.0541,0.528,83.013,280560,2007,2000s
2PXv2AkAZkqYqc96gDKXuA,Let's Stay Home Tonight,Joe,34,6OBbl6V26iZqAi3uNhZTaI,Better Days,2001-12-11,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.691,0.742,0,-4.49,0,0.0602,0.145,3.14e-05,0.0944,0.722,90.102,206667,2001,2000s
7MpNMARq9fDSYEIHwKNQTy,Can't B Good,Janet Jackson,26,5hDjUyxqB0g8uwn3M0g9MM,Discipline,2008-01-01,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.66,0.584,2,-6.503,1,0.116,0.381,1.9e-06,0.217,0.238,87.048,253080,2008,2000s
1atQRDIxhLBudv23X8aWPg,Lost Without U,Robin Thicke,6,6neJ8U4pI7Ytvy11O43Hp3,The Evolution of Robin Thicke,2006-01-01,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.664,0.351,0,-12.136,1,0.118,0.226,2.38e-06,0.106,0.816,113.204,254147,2006,2000s
0L1lHepiSq6BSDKdO52s6k,...& On,Erykah Badu,0,1BROiAW4CtstJEwqMds6Pu,Mama's Gun,2000-10-31,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.785,0.338,10,-12.102,0,0.0736,0.421,0.000104,0.331,0.707,83.426,214133,2000,2000s
3Pl1pvzSvcOXunjzwNFYZX,Back In The Day,Erykah Badu,1,6EDyNPecTYNCfibbJOalqx,Worldwide Underground,2003-09-16,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.746,0.547,5,-9.236,0,0.0903,0.224,0.0345,0.201,0.528,91.839,286920,2003,2000s
5PdPaLUmJcGB8SiHMtlKPM,God Is Real,India.Arie,0,4XPOSk1A09EiJjrP5VUeRD,Voyage To India - Special Edition,2002-09-24,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.608,0.546,6,-12.805,0,0.0892,0.433,2.36e-05,0.362,0.613,93.161,259160,2002,2000s
1arQh74CO1oQLKrO7el3FV,Devil's Pie,D'Angelo,0,5mwC516GzRfwwkx7mYANxY,Voodoo,2000-01-25,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.915,0.458,10,-8.458,0,0.232,0.00269,0.0013,0.711,0.557,92.088,321707,2000,2000s
6BOHQeYRHWUVy0Gcgj5iBJ,Fell In Love With A Boy,Joss Stone,47,188TILSlxecPremJwHDkk7,The Soul Sessions,2003-01-01,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.679,0.713,3,-5.479,0,0.219,0.156,0.0,0.188,0.778,84.968,218720,2003,2000s
1Rxi6eitNnS37jl4dlAscO,Butterfly - Remix,India.Arie,0,4XPOSk1A09EiJjrP5VUeRD,Voyage To India - Special Edition,2002-09-24,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.793,0.504,11,-8.838,0,0.154,0.101,0.00014,0.146,0.453,81.182,249680,2002,2000s
418jgbEz7ltzIyR4EL00U2,Honey,Erykah Badu,0,23WGYkYIZehrfzPvp6HMTy,New Amerykah Part One (4th World War),2008-02-26,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.399,0.802,6,-7.869,0,0.35,0.0273,0.00387,0.187,0.437,87.818,320973,2008,2000s
4KuO26KOVzDiciB8Z9NHZX,One Of These Days,Room Eleven,1,3QabF0a0uBXQO3Oe1t7WoW,Six White Russians And A Pink Pussycat,2006-01-01,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.685,0.499,7,-9.671,1,0.0373,0.365,4.34e-05,0.183,0.722,102.902,227400,2006,2000s
3wH3TWKBA9NCZinuBidD21,Mellow,Pete Philly & Perquisite,35,7jlGRCzUvTDKA96ivxTytk,Mindstate,2005-04-18,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.843,0.31,1,-12.206,0,0.0904,0.493,0.275,0.111,0.321,101.995,388947,2005,2000s
1sQMwuozNCmF811OgjTWIA,Some Kind Of Wonderful,Joss Stone,41,188TILSlxecPremJwHDkk7,The Soul Sessions,2003-01-01,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.837,0.541,0,-5.068,1,0.136,0.0714,0.0,0.152,0.654,103.971,236133,2003,2000s
0VUu4aOkISfhLkdio5ZgKf,Flavour,Room Eleven,0,3QabF0a0uBXQO3Oe1t7WoW,Six White Russians And A Pink Pussycat,2006-01-01,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.617,0.467,0,-10.53,1,0.0725,0.529,0.0,0.112,0.384,90.173,221680,2006,2000s
3irumzUB7UlJqoVZCqR3kI,Know You Now,Amy Winehouse,33,3kGbxqlVl3LqjifxlubtcT,Frank,2003-10-20,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.847,0.696,5,-6.113,0,0.0642,0.052,0.00402,0.0795,0.763,140.678,183253,2003,2000s
7ro9q9n77tluI6o1DgL4Kg,It's Love,Jill Scott,34,1X26qkSS0JHmYIL6kUHkPN,Who Is Jill Scott? (Words And Sounds Volume 1),2000-07-18,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.7,0.599,1,-8.763,0,0.164,0.0205,0.012,0.0562,0.614,171.951,354400,2000,2000s
17Z23wxx1J0nicqNfImgUE,Young Girl / I Really Like You,Pharrell Williams,0,226ds4GXn0ih3wZV7DZvl4,In My Mind,2006,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.543,0.757,10,-4.604,0,0.0679,0.0495,1.87e-05,0.0807,0.678,108.975,493960,2006,2000s
5V31p6JbrGE5tfKrxzQNnM,Silent Night,The Temptations,4,4UvvfXA7W1IHzBaUCaRj2k,Christmas Number 1's,2007-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.503,0.332,0,-11.548,1,0.0264,0.558,0.000815,0.387,0.379,131.715,362973,2007,2000s
3qLpCWS4DBUtRG7rKRrwGZ,Happy Holiday,Faith Evans,37,4OlCa1kTyE2DBcU4ZfBQhX,A Faithful Christmas,2005-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.303,0.582,1,-7.612,1,0.0474,0.131,0.0,0.489,0.432,74.814,319147,2005,2000s
2NuBmpSF7QrpD6s9jlobzg,Christmas Time Again,Ashanti,11,6CU2ylP8zOmZrZL0MOpVHw,Ashanti's Christmas,2003-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.701,0.378,1,-7.693,1,0.0279,0.42,0.0,0.0461,0.321,90.985,244720,2003,2000s
7o2VkCW64Gs5gTvgYNwipm,Deck the Halls / Silent Night,Whitney Houston,5,6QS6KtLRJjoGNAxtw2PVRJ,One Wish - The Holiday Album,2003-11-18,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.742,0.668,5,-5.449,0,0.129,0.178,2.07e-06,0.107,0.604,92.019,269867,2003,2000s
4myV8ss5IG0PtiIhmx99Bd,Little Drummer Boy (feat. Solange),Destiny's Child,32,6ordCtjHPF9FLdh3GPZNbX,8 Days Of Christmas,2001,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.684,0.599,9,-5.538,1,0.394,0.166,3.77e-05,0.494,0.4,162.981,216067,2001,2000s
4eCE7kaSrhsyTNkiZw2KKY,Merry Christmas Baby - Remastered 2006,Lou Rawls,38,3rlxuugpyJG4hIWVO91UeC,Merry Christmas Baby,2006-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.609,0.416,10,-9.654,1,0.0581,0.783,2.36e-05,0.374,0.545,98.033,155453,2006,2000s
012mGdSYIBEmERuScm2iOl,Santa Claus Is Coming To Town,The Jackson 5,28,4UvvfXA7W1IHzBaUCaRj2k,Christmas Number 1's,2007-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.691,0.66,5,-8.161,1,0.0354,0.18,0.000266,0.174,0.94,146.78,143507,2007,2000s
5I2Zw1tJXoswUSnKkJSuwX,What Christmas Means To Me,Stevie Wonder,15,4XCWGxE6Gk9N04RV8WInyA,The Ultimate Motown Christmas Collection,2009-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.503,0.689,0,-5.047,1,0.0463,0.252,0.0,0.0861,0.733,82.328,146733,2009,2010s
1U1VsioVGJkXUckkgOy7XK,Merry Christmas Baby,B.B. King,2,6InNLg8AAjPLxuKq2iyvld,The Best Of B.B. King - 20th Century Masters - The Christmas Collection,2001,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.538,0.679,2,-4.339,1,0.033,0.65,0.00273,0.124,0.369,117.006,236333,2001,2000s
69lOXkCMEPFSDwuuznGjMy,I Saw Mommy Kissing Santa Claus,The Jackson 5,57,1fIcfIou6wXHMuWB8XBgAk,Ultimate Christmas Collection,2009-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.582,0.818,3,-5.364,1,0.0549,0.133,1.9e-06,0.832,0.708,128.891,182293,2009,2010s
1ep7czKo3gvwkZ2cyuqwFc,Give Love On Christmas Day,Ledisi,43,7ne0Kc9Ky1QdfNLb3FfOuj,It's Christmas,2008-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.522,0.756,0,-6.429,1,0.157,0.37,0.0,0.0865,0.432,145.938,234560,2008,2000s
4DEyCl5t6wuxLZnUBQss8N,Have Yourself A Merry Little Christmas,Ledisi,29,7ne0Kc9Ky1QdfNLb3FfOuj,It's Christmas,2008-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.586,0.594,5,-7.585,1,0.0775,0.591,0.000365,0.137,0.381,149.79,264573,2008,2000s
7DESENONjlQosUbxToDKOy,What Are You Doing New Year's Eve?,Ledisi,55,7ne0Kc9Ky1QdfNLb3FfOuj,It's Christmas,2008-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.53,0.326,1,-10.147,1,0.0327,0.818,4.02e-06,0.0919,0.229,111.831,186333,2008,2000s
1SiHljxheMagCMXepXoNhG,White Christmas (feat. Clyde McPhatter & Bill Pinckney),The Drifters,28,01lCYPIxn1R8RZlcXzF5Mf,R&B Christmas Volume 1,2004-12-07,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.538,0.186,8,-10.351,1,0.048,0.821,9.23e-06,0.109,0.468,126.82,160333,2004,2000s
78eVUq3eoVxV0Mq1gIPipN,Jingle Bells,Natalie Cole,25,3i30RjNg6NMfzyfEu1klCn,R&B Christmas Volume 2,2004-12-07,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.529,0.518,5,-8.332,1,0.134,0.534,0.0,0.276,0.776,168.735,214440,2004,2000s
6gJb9I7KPf0g3evVOhJhAz,Hark! the Herald Angels Sing,Take 6,23,3i30RjNg6NMfzyfEu1klCn,R&B Christmas Volume 2,2004-12-07,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.368,0.0323,3,-23.014,1,0.0341,0.821,0.0,0.142,0.64,87.479,160667,2004,2000s
0woQXo3TjjZm4XeKLFeSYW,Winter Wonderland,Lou Rawls,23,6taJmY9SAbr1mdAYxokpEA,Lou Rawls Christmas,2006-06-12,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.635,0.571,0,-8.461,1,0.066,0.665,2.48e-05,0.0854,0.435,142.07,157187,2006,2000s
36Jr3t7sDLK82NU1aDOZRK,The Christmas Song,Chaka Khan,24,1YkhNOFpFKKA2oGw9NSenB,40 Years: A Charlie Brown Christmas,2005-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.436,0.228,2,-12.5,1,0.0357,0.675,2.99e-05,0.108,0.144,120.858,242227,2005,2000s
78AF5NGxtjIczE63O1EL2m,It's The Most Wonderful Time Of The Year,Toni Braxton,2,7oVdSfXMwapXfLeEp4NtQK,A Jazz Café Christmas,2009-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.336,0.339,5,-14.266,1,0.0332,0.883,4.71e-05,0.113,0.207,179.75,255920,2009,2010s
0m3FlmzEj0TffSexx6rWHh,What Child Is This,Kelly Price,20,5Vt6f0rFqEPxym3Y06hGTd,One Family,2001-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.668,0.525,8,-9.081,1,0.218,0.623,0.000757,0.152,0.586,150.19,332042,2001,2000s
2a3oa2Z4QhB61uueut9ww9,One Little Christmas Tree,Stevie Wonder,48,1KVi81lvCshX6TViDnh1Po,Best Of/20th Century - Christmas,2004-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.353,0.354,10,-13.448,1,0.0575,0.797,0.0,0.582,0.71,90.563,167413,2004,2000s
41U86awdgg7CKQUA4twR68,Who Took The Merry Out Of Christmas - Single Version,The Staple Singers,42,7tUOJxXojOWdWU2T2ZSge7,The Very Best Of The Staple Singers,2007-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.599,0.548,8,-9.906,1,0.0608,0.249,0.000933,0.271,0.81,101.641,149880,2007,2000s
0KhSyTLxO3JsWHCA1zmgXh,Have Yourself A Merry Little Christmas - Remastered,Lou Rawls,52,3f22Ap0VSZYWsqrGcphUnY,Christmas Classics,2004-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.474,0.411,8,-7.56,1,0.0383,0.66,0.0,0.569,0.475,90.636,221267,2004,2000s
4pHRyFLUtG3zt4J7sNqnuB,Please Come Home For Christmas,Charles Brown,7,4UvvfXA7W1IHzBaUCaRj2k,Christmas Number 1's,2007-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.485,0.301,4,-14.518,1,0.0336,0.755,8.14e-06,0.104,0.416,180.598,166573,2007,2000s
0jgVkOMLMRZTgx06ddo4DQ,That's What I Want For Christmas - Remastered 1992,Nancy Wilson,43,2zn5A07eHENpWATjtscdRL,The Ultimate Jazz Christmas,2006-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.44,0.121,10,-12.865,1,0.0354,0.898,0.0,0.0981,0.248,146.177,137547,2006,2000s
30eM8EUY1RvHSAzWoIegml,Soul Holidays,Sounds Of Blackness,43,6Hf7mK9rJuoZ0VTMkdkWsM,The Very Best Of Sounds Of Blackness & Ann Nesby,2001-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.6,0.921,6,-4.683,1,0.0713,0.391,2.89e-05,0.169,0.493,95.124,360133,2001,2000s
5ewa79Xg31HDefmPUpZX0Y,Video,India.Arie,14,2vc5pjWadm2Q8FxdJ3JSwV,Acoustic Soul,2001-03-27,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.652,0.604,9,-8.766,0,0.227,0.111,1.01e-05,0.0409,0.675,170.003,249960,2001,2000s
5uRXRlOFJl8kRBuv7WPvhc,Future Love,Frank Mccomb,9,5XK8uXGzRxYbNxx43BppMM,Love Stories,2000-08-26,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.609,0.684,1,-10.133,1,0.0512,0.432,0.000254,0.239,0.53,81.981,307733,2000,2000s
2pmdhh3dLu4ZjPu7vUUGk2,Spring Summer Feeling,Jill Scott,27,21JbNB7qmJoOr03sM9dMeR,Beautifully Human: Words and Sounds Vol. 2,2004-08-31,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.677,0.334,4,-9.22,0,0.144,0.301,0.0,0.0778,0.313,138.832,289027,2004,2000s
3jEBoIiTgxffp0ilDu7CpI,Simple,India.Arie,36,6ApdnTHD5zXzmZqxf0TA9Z,Acoustic Soul,2001-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.757,0.458,3,-5.365,0,0.155,0.0367,2.96e-05,0.0931,0.731,90.997,206467,2001,2000s
2TSpFwuz4E4xs1DZn2rmrQ,I'm Cool - No Rap Version,Anthony Hamilton,37,7FzCb8eouiJFnOc3eGLl34,I'm Cool (No Rap Version),2008-09-17,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.749,0.518,1,-7.581,0,0.0987,0.0377,0.0,0.376,0.575,75.994,217080,2008,2000s
3ekAN7Ijl9vIemCaDbh29K,Brown Skin,India.Arie,53,6ApdnTHD5zXzmZqxf0TA9Z,Acoustic Soul,2001-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.697,0.445,5,-7.081,1,0.0638,0.263,0.00274,0.133,0.396,119.943,296107,2001,2000s
1AAbYwMYq0JE37F06XUeXA,Whatever,Jill Scott,43,21JbNB7qmJoOr03sM9dMeR,Beautifully Human: Words and Sounds Vol. 2,2004-08-31,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.669,0.557,10,-8.451,0,0.274,0.128,0.000517,0.176,0.741,170.093,266693,2004,2000s
58wz6SXvLA7JjKtX5Ydq06,Cross My Mind,Jill Scott,42,21JbNB7qmJoOr03sM9dMeR,Beautifully Human: Words and Sounds Vol. 2,2004-08-31,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.878,0.242,5,-9.438,0,0.281,0.0312,0.00163,0.133,0.43,146.077,284800,2004,2000s
4emn95gx9O3BIGelWdv5tC,Can't Explain (42nd Street Happenstance),Jill Scott,25,21JbNB7qmJoOr03sM9dMeR,Beautifully Human: Words and Sounds Vol. 2,2004-08-31,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.734,0.402,8,-9.581,1,0.0733,0.186,0.0,0.121,0.4,79.992,279600,2004,2000s
0g42s0K0OuiUzzRM1qyVRt,Beyond the Stars,Jeff Bradshaw,18,5w5zqlW4WslvxXENLRXWVM,Bone Deep,2003-10-14,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.402,0.219,1,-19.019,1,0.0446,0.661,0.248,0.079,0.0673,91.885,324293,2003,2000s
6TBF7XZ9qaurpEaNyQkYf5,Anything (feat. Next),Jaheim,21,3mkEGfi8OI2vCzYuJ1f2aE,Classic Jaheim Vol. 1 (Explicit Version),2008-11-25,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.727,0.38,5,-7.88,1,0.0455,0.0526,0.0,0.144,0.431,105.736,287427,2008,2000s
4FWmE1B9LaE0qta4mHikD1,Don't Let Me Be Lonely Tonight,David Sanborn,26,0P1WjVgs6MWJ5PtGVFP16Z,Closer,2005-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.539,0.279,2,-9.138,0,0.033,0.852,5.6e-05,0.0787,0.241,94.004,366413,2005,2000s
3evLDlldkPh1TO9XDrNFv1,Visions,Musiq Soulchild,36,0YZ71lmEMbf2kyyCppL76Q,Conception - An Interpretation Of Stevie Wonder's Songs,2003-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.457,0.37,4,-9.703,0,0.03,0.47,0.0,0.116,0.179,125.814,334693,2003,2000s
5Anh8jULgeUgciLHCR25Mk,Like A Star,Corinne Bailey Rae,63,141Mp3P2VKHQMhtkW1DyQg,Corinne Bailey Rae,2006-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.605,0.226,2,-10.617,0,0.0347,0.715,0.0001,0.35,0.142,122.713,243213,2006,2000s
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,75,141Mp3P2VKHQMhtkW1DyQg,Corinne Bailey Rae,2006-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360,2006,2000s
4Eq60oypgAxlX6Kp7MFQl6,Till It Happens To You,Corinne Bailey Rae,48,141Mp3P2VKHQMhtkW1DyQg,Corinne Bailey Rae,2006-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.659,0.226,1,-11.787,0,0.0517,0.789,0.000113,0.0858,0.0705,119.687,278640,2006,2000s
2dCD8qq7yHZPZduA8FJazs,Come Close,Common,46,4eD2SoySMPRl0SBv7rqk1X,Electric Circus,2002-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.711,0.467,1,-9.413,1,0.208,0.0844,0.000108,0.0847,0.7,86.752,275067,2002,2000s
2m4AKjV0OBfSft7YYh8y5x,Ponta De Areia,Esperanza Spalding,35,7188JsHTl3rladofF7CVvW,Esperanza,2008-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.552,0.431,1,-13.926,1,0.0352,0.384,0.352,0.237,0.643,84.312,336707,2008,2000s
3afeZ81GDy59tATovKyH6Z,I Know You Know,Esperanza Spalding,54,7188JsHTl3rladofF7CVvW,Esperanza,2008-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.578,0.438,2,-11.483,0,0.0696,0.737,0.00877,0.097,0.79,89.083,225200,2008,2000s
2gTIfTr9XOv7Brek0785J9,Cuerpo Y Alma,Esperanza Spalding,32,7188JsHTl3rladofF7CVvW,Esperanza,2008-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.387,0.44,8,-11.158,1,0.0337,0.519,0.0152,0.0909,0.386,165.238,481080,2008,2000s
2CS0RcwxuawBHEs8n7gS3i,Precious,Esperanza Spalding,44,7188JsHTl3rladofF7CVvW,Esperanza,2008-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.506,0.33,2,-12.584,1,0.0571,0.715,5.06e-05,0.0992,0.338,136.133,263507,2008,2000s
